订单编号,日期,省,订单量,单价,销售额
bc51-418d-a5f9-4b862f337ba5,2020-03-10,湖北,100.0,150.0,15000.0
87b3-4054-a811-a21d7856d8c0,2020-03-10,河南,8.0,150.0,1200.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-03-10,河南,6.0,150.0,900.0
92e0-487f-809b-4882a7160c5c,2020-03-10,广东,19.0,150.0,2850.0
94b7-43b4-88b8-af236e26ad17,2020-03-10,广东,20.0,150.0,3000.0
397b-49a1-8a9e-b4eee4b344ea,2020-03-10,广东,19.0,150.0,2850.0
4c08-4441-93f6-b6c87f7ac974,2020-03-10,湖北,83.0,150.0,12450.0
8cad-41ee-85b7-c59b85f0ebe6,2020-03-10,江苏,2.0,150.0,300.0
b2d6-4a60-98cc-ab0ab480f52d,2020-03-10,湖北,66.0,150.0,9900.0
0f71-4a43-9b9e-6ee92b747210,2020-03-10,湖南,20.0,150.0,3000.0
8c2b-4765-95b9-300960f50a45,2020-03-10,湖北,85.0,150.0,12750.0
0c3f-48b0-ae22-a214f4d907cd,2020-03-10,湖北,88.0,150.0,13200.0
88d2-4b6e-aca6-f0ac11f828a0,2020-03-10,湖南,18.0,150.0,2700.0
794c-4a14-99ac-ab0c4c1392eb,2020-03-10,湖北,59.0,150.0,8850.0
93e4-49b5-8c8b-7c94c10d5287,2020-03-10,广东,20.0,150.0,3000.0
2e1f-41b8-a44a-70391a54908b,2020-03-10,河南,5.0,150.0,750.0
f97c-48e6-af07-2833474c004a,2020-03-10,湖北,87.0,150.0,13050.0
4ea4-480a-a070-295408955363,2020-03-10,湖南,10.0,150.0,1500.0
603a-4c3d-b959-d5e924ca3b85,2020-03-10,湖北,60.0,150.0,9000.0
8e6e-43cc-b667-4b659689e7da,2020-03-10,湖南,10.0,150.0,1500.0
5e0b-460d-a3e7-6acee0514c26,2020-03-10,河南,10.0,150.0,1500.0
c44d-4d28-999e-825705dc9029,2020-03-10,湖北,68.0,150.0,10200.0
5c41-404f-8be0-928f49411b02,2020-03-10,湖北,87.0,150.0,13050.0
b4ba-443e-acb9-7580a1aaba50,2020-03-10,广东,21.0,150.0,3150.0
9ea8-4ae8-9b5d-00e70e7c3e12,2020-03-10,其他,6.0,150.0,900.0
a093-44b6-b664-1ba01d2a7403,2020-03-10,湖北,57.0,150.0,8550.0
8381-4f24-b565-aa8be33f7839,2020-03-10,湖南,10.0,150.0,1500.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-03-10,其他,8.0,150.0,1200.0
e15c-44b1-a6d9-58058bd16f10,2020-03-10,湖北,96.0,150.0,14400.0
5efb-474c-99fe-dedb852bc7de,2020-03-10,河南,6.0,150.0,900.0
9506-44d6-871f-50944ec7238a,2020-03-10,湖北,76.0,150.0,11400.0
8cad-41ee-85b7-c59b85f0ebe6,2020-03-10,广东,22.0,150.0,3300.0
022d-414d-a899-76df65d8b427,2020-03-10,湖南,14.0,150.0,2100.0
84aa-4b13-8366-edc918aa6e7d,2020-03-10,湖北,67.0,150.0,10050.0
6e17-4420-b512-cf504e8cf082,2020-03-10,湖南,15.0,150.0,2250.0
417a-4898-ad60-172f49aa51f1,2020-03-10,湖北,97.0,150.0,14550.0
93e4-49b5-8c8b-7c94c10d5287,2020-03-10,湖南,17.0,150.0,2550.0
8a7c-4afb-913c-ea7f9fbb869e,2020-03-10,广东,19.0,150.0,2850.0
7f00-448c-9007-21b2e056ad01,2020-03-10,湖北,78.0,150.0,11700.0
d282-4f6f-a55b-a82c8093c660,2020-03-10,湖北,86.0,150.0,12900.0
fef2-4ca9-9438-4b1ba35a37d0,2020-03-10,湖北,51.0,150.0,7650.0
9cc8-4542-8fed-3145e1942504,2020-03-10,江苏,3.0,150.0,450.0
535a-4eca-8fa0-9cc54c66e11d,2020-03-10,河南,9.0,150.0,1350.0
a672-4b2a-8805-321ce0e9d041,2020-03-10,湖北,72.0,150.0,10800.0
c909-457a-b735-76559052dbe4,2020-03-10,广东,15.0,150.0,2250.0
f316-4ba4-beed-22e727b51902,2020-03-10,湖北,90.0,150.0,13500.0
26c7-4dfc-837f-301f79079af2,2020-03-10,广东,25.0,150.0,3750.0
60ce-4ab0-8534-6d49966bceb0,2020-03-10,湖南,20.0,150.0,3000.0
825e-410e-8dd0-1078f26f72db,2020-03-10,广东,23.0,150.0,3450.0
53a5-4974-a538-ad7e688dd9e0,2020-03-10,湖北,52.0,150.0,7800.0
dd85-4865-920a-a6a14f50f97f,2020-03-10,湖南,12.0,150.0,1800.0
7232-4a29-b15a-f41d7471c369,2020-03-10,湖北,56.0,150.0,8400.0
23e0-4e94-92bd-c3989d014ae6,2020-03-10,湖北,60.0,150.0,9000.0
9cc8-4542-8fed-3145e1942504,2020-03-10,湖北,50.0,150.0,7500.0
cf02-4029-95f1-ea0aad767602,2020-03-10,湖南,17.0,150.0,2550.0
e69b-4334-a847-8761c5586b3d,2020-03-10,广东,18.0,150.0,2700.0
397b-49a1-8a9e-b4eee4b344ea,2020-03-10,湖北,72.0,150.0,10800.0
140f-4677-9729-fd1260ed5aad,2020-03-10,湖北,93.0,150.0,13950.0
8254-4f0e-99e4-88b96c93e3ac,2020-03-10,广东,16.0,150.0,2400.0
07bf-4540-9b1e-9ab3b30ca10a,2020-03-10,湖北,98.0,150.0,14700.0
0324-45de-8652-e2fa2ae08b8f,2020-03-10,湖北,86.0,150.0,12900.0
d7b7-4468-8930-7027f6401603,2020-03-10,湖北,79.0,150.0,11850.0
ed9a-4598-974a-7214662a7a53,2020-03-10,湖北,99.0,150.0,14850.0
f21b-4165-a1c0-ed9b9a7e4e49,2020-03-10,湖北,78.0,150.0,11700.0
c212-4d17-879f-1440ecfd4e52,2020-03-10,湖北,93.0,150.0,13950.0
60d5-400f-b677-0ce6d7d5ac42,2020-03-10,湖北,63.0,150.0,9450.0
bb38-440f-aee3-f7c4c63a8d53,2020-03-10,湖北,55.0,150.0,8250.0
3e47-4173-84d7-b1720f6e3871,2020-03-10,河南,5.0,150.0,750.0
7147-41a7-b0de-87a19977cecd,2020-03-10,湖南,18.0,150.0,2700.0
5436-4bb3-9fc9-f5cbb4fa1901,2020-03-10,湖北,59.0,150.0,8850.0
aea4-4d51-a438-2dd4c1f26c6b,2020-03-10,湖北,98.0,150.0,14700.0
317e-4f7b-bc2c-7d447a728a54,2020-03-10,湖北,53.0,150.0,7950.0
b94a-4d42-aedc-a14ee582355f,2020-03-10,湖北,54.0,150.0,8100.0
8511-46b0-9528-2da19f7e261c,2020-03-10,广东,22.0,150.0,3300.0
ab38-4b37-ae73-c1daa39958be,2020-03-10,湖南,14.0,150.0,2100.0
2aa4-4aca-8ae7-132ba761d115,2020-03-10,广东,15.0,150.0,2250.0
8d5b-4ee0-af62-bead79bd041a,2020-03-10,湖北,88.0,150.0,13200.0
9b91-47db-9fb9-1b1fd40b57d8,2020-03-10,湖北,64.0,150.0,9600.0
b649-4bfa-9cba-d7bb42b36d93,2020-03-10,湖北,67.0,150.0,10050.0
df4a-497b-8ee8-5e5b48c64dd7,2020-03-10,湖北,70.0,150.0,10500.0
f8b3-4774-9134-7ab6ae724556,2020-03-10,湖北,63.0,150.0,9450.0
22aa-4e16-8ede-d7e72ff4f1e9,2020-03-10,广东,25.0,150.0,3750.0
fa19-4008-87cf-4d690dc481b6,2020-03-10,湖北,74.0,150.0,11100.0
e2b3-435f-8d0b-f66f3186e524,2020-03-10,湖北,60.0,150.0,9000.0
ca9e-4238-90a1-e99258e8bbc5,2020-03-10,广东,22.0,150.0,3300.0
62d6-417c-94b6-cb2434125072,2020-03-10,湖北,62.0,150.0,9300.0
1505-4fdd-b1f6-81032342509e,2020-03-10,湖北,55.0,150.0,8250.0
ae6e-4884-a027-6bff5b41cfae,2020-03-10,湖北,64.0,150.0,9600.0
95a2-4680-9f71-b9bbc8f0de8a,2020-03-10,湖北,54.0,150.0,8100.0
59c4-4da7-9b09-bbae4a281498,2020-03-10,其他,7.0,150.0,1050.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-03-10,湖北,83.0,150.0,12450.0
4e60-4e77-8299-8c050c1bbee4,2020-03-10,湖北,59.0,150.0,8850.0
00dd-410b-a7d1-8e46e5f1a7cd,2020-03-10,广东,20.0,150.0,3000.0
bc63-4bf2-bf30-d0210bf4704c,2020-03-10,其他,8.0,150.0,1200.0
a716-460f-8a9e-d335441429c2,2020-03-10,湖北,99.0,150.0,14850.0
24ea-4f27-9af1-fa7eef3534b9,2020-03-10,湖北,78.0,150.0,11700.0
4377-475c-9e08-1e3d25970ffb,2020-03-10,广东,16.0,150.0,2400.0
e17c-442f-9dcd-e650e62468f5,2020-03-10,广东,21.0,150.0,3150.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-03-10,河南,6.0,150.0,900.0
79b4-4ad9-b513-1206169d4c89,2020-03-10,湖北,89.0,150.0,13350.0
91a2-48e1-9c15-0cbc5838e7ca,2020-03-10,广东,17.0,150.0,2550.0
a512-4567-9c52-90c4b3454e01,2020-03-10,湖北,88.0,150.0,13200.0
950e-4fd0-8e38-fb7a9f93d087,2020-03-10,湖北,54.0,150.0,8100.0
e69b-4334-a847-8761c5586b3d,2020-03-10,河南,5.0,150.0,750.0
2493-4ad3-a7fd-83137cd72d0b,2020-03-10,河南,9.0,150.0,1350.0
0e3b-4c87-989f-f9ffd2105d57,2020-03-10,湖北,96.0,150.0,14400.0
ccb9-476b-8f75-7131a38b72da,2020-03-10,湖北,92.0,150.0,13800.0
0e3b-4c87-989f-f9ffd2105d57,2020-03-10,广东,24.0,150.0,3600.0
2112-4144-95d0-f3348fad609a,2020-03-10,湖北,53.0,150.0,7950.0
6dc1-48b6-9f2f-a8739f5e2284,2020-03-10,湖北,84.0,150.0,12600.0
c805-485d-9923-deeb366940e8,2020-03-10,湖北,69.0,150.0,10350.0
ca9e-4238-90a1-e99258e8bbc5,2020-03-10,其他,10.0,150.0,1500.0
b7fe-4683-8e0a-eb8b8f17d1bf,2020-03-10,湖南,16.0,150.0,2400.0
6465-4aaa-be01-d418cb5f0b81,2020-03-10,湖北,79.0,150.0,11850.0
1bec-425f-85fa-2ddc6d59059d,2020-03-10,广东,24.0,150.0,3600.0
c9a1-4aae-8614-d3c1e047fe81,2020-03-10,湖北,93.0,150.0,13950.0
0fe6-4cf8-95d8-22f3adb6416c,2020-03-10,湖北,71.0,150.0,10650.0
eed4-4fc6-b2e5-3d12b58a0fa8,2020-03-10,湖南,20.0,150.0,3000.0
c048-45f3-abc6-a72a512d7c2e,2020-03-10,湖北,85.0,150.0,12750.0
b4ba-443e-acb9-7580a1aaba50,2020-03-10,湖南,16.0,150.0,2400.0
224d-4b9c-b028-daa8a0e240ec,2020-03-10,湖北,62.0,150.0,9300.0
1dd7-43f0-b6fd-f2b054bd5656,2020-03-10,湖北,86.0,150.0,12900.0
9b6c-4cf0-ab49-7951a92f37b2,2020-03-10,湖南,15.0,150.0,2250.0
22aa-4e16-8ede-d7e72ff4f1e9,2020-03-10,湖北,80.0,150.0,12000.0
c8c2-4733-a953-0244cbd4e4de,2020-03-10,广东,21.0,150.0,3150.0
13e4-48b9-b820-0d1b9d814cb9,2020-03-10,湖北,55.0,150.0,8250.0
2379-49c9-ac1c-b0bdd98c6df2,2020-03-10,湖北,94.0,150.0,14100.0
8060-4ca8-b6d1-fb2d65f4c5a8,2020-03-10,湖北,72.0,150.0,10800.0
fa1c-48e9-a998-039c7cc91159,2020-03-10,河南,6.0,150.0,900.0
3544-4ba0-a831-7090281f0bff,2020-03-10,广东,19.0,150.0,2850.0
ca9e-4238-90a1-e99258e8bbc5,2020-03-10,河南,10.0,150.0,1500.0
a88e-4374-9529-159455775099,2020-03-10,湖北,83.0,150.0,12450.0
0f71-4a43-9b9e-6ee92b747210,2020-03-10,湖北,57.0,150.0,8550.0
c909-457a-b735-76559052dbe4,2020-03-10,湖北,96.0,150.0,14400.0
016f-4284-80c4-28e35cafe494,2020-03-10,湖南,17.0,150.0,2550.0
b908-43d4-9f15-17dbe8e01ea5,2020-03-10,湖北,59.0,150.0,8850.0
2821-4609-89f0-20d29eec241a,2020-03-10,广东,15.0,150.0,2250.0
c6fa-4cf4-8434-b9ae4027783e,2020-03-10,湖北,67.0,150.0,10050.0
43e2-4f1f-ae55-3cb5d2535479,2020-03-10,湖南,14.0,150.0,2100.0
9f90-4ecc-b1e5-9797f71b4722,2020-03-10,湖北,53.0,150.0,7950.0
6164-4db8-8799-3b9269b956ce,2020-03-10,广东,21.0,150.0,3150.0
d3ab-4964-9c00-c61b82917765,2020-03-10,湖北,85.0,150.0,12750.0
ce39-44e0-a3b0-c2393ffd7e55,2020-03-10,湖北,64.0,150.0,9600.0
3816-40e1-a4eb-3d092d2bc595,2020-03-10,湖北,98.0,150.0,14700.0
33eb-42e3-9949-2a6abe522352,2020-03-10,湖北,63.0,150.0,9450.0
9325-4298-b1f8-69be1ca6cf3a,2020-03-10,广东,19.0,150.0,2850.0
f61b-4406-bf5f-23df820ce38a,2020-03-10,湖北,80.0,150.0,12000.0
535a-4eca-8fa0-9cc54c66e11d,2020-03-10,其他,9.0,150.0,1350.0
dcab-4f5d-ba67-ab081a65b99a,2020-03-10,广东,22.0,150.0,3300.0
d707-4d5c-ac10-59d3fd3dc0bb,2020-03-10,湖北,77.0,150.0,11550.0
7f00-448c-9007-21b2e056ad01,2020-03-10,广东,24.0,150.0,3600.0
9b6c-4cf0-ab49-7951a92f37b2,2020-03-10,湖北,99.0,150.0,14850.0
49f0-4397-9118-6de4eddcebba,2020-03-10,湖北,79.0,150.0,11850.0
efdc-47f5-8dcf-ad51d70aff92,2020-03-10,湖北,63.0,150.0,9450.0
67f3-48b0-bfcb-743da1d39d2c,2020-03-10,湖北,55.0,150.0,8250.0
f9b6-438b-b91a-2c252b417d0a,2020-03-10,湖北,100.0,150.0,15000.0
fa85-4a2e-8e39-4f4dd3e2494f,2020-03-10,其他,5.0,150.0,750.0
953f-4b46-a8a2-0eb0e39818a8,2020-03-10,江苏,4.0,150.0,600.0
07aa-4631-b718-77abe5c074bd,2020-03-10,广东,24.0,150.0,3600.0
df6c-49f4-9dc2-3d6a62a89970,2020-03-10,湖北,78.0,150.0,11700.0
4ddb-4424-becc-aa753657ccd2,2020-03-10,湖北,58.0,150.0,8700.0
7b1f-49d1-991e-6480ffe0c6c4,2020-03-10,河南,5.0,150.0,750.0
8981-40d1-8a83-231c424d388e,2020-03-10,湖北,69.0,150.0,10350.0
74de-4ae2-b616-551753cb73e5,2020-03-10,湖北,87.0,150.0,13050.0
a0b1-45f5-b829-bc6ebdc66566,2020-03-10,湖北,75.0,150.0,11250.0
5268-40bd-916e-bedd2eccbd01,2020-03-10,湖北,85.0,150.0,12750.0
2493-4ad3-a7fd-83137cd72d0b,2020-03-10,湖北,93.0,150.0,13950.0
f923-469f-9f3e-6d78391d7aef,2020-03-10,河南,6.0,150.0,900.0
8381-4f24-b565-aa8be33f7839,2020-03-10,其他,6.0,150.0,900.0
e56b-47ca-a14f-bc34a1c41d91,2020-03-10,广东,25.0,150.0,3750.0
dd85-4865-920a-a6a14f50f97f,2020-03-10,其他,6.0,150.0,900.0
62a6-493d-b354-c731433f0beb,2020-03-10,广东,21.0,150.0,3150.0
d2c0-4216-9663-c110ba6856c3,2020-03-10,湖南,18.0,150.0,2700.0
207a-48f3-b0be-c45d01604d9c,2020-03-10,广东,16.0,150.0,2400.0
8040-459a-8e7f-d89883c3a09b,2020-03-10,湖北,55.0,150.0,8250.0
3d4a-4cc0-a84e-e98800c2467b,2020-03-10,湖北,71.0,150.0,10650.0
f35a-4e43-b0a1-49b0df78968e,2020-03-10,广东,25.0,150.0,3750.0
8e6e-43cc-b667-4b659689e7da,2020-03-10,湖北,60.0,150.0,9000.0
0c02-4633-add6-36f852f86699,2020-03-10,湖北,54.0,150.0,8100.0
962e-4acd-a364-76557268b2c3,2020-03-10,湖北,56.0,150.0,8400.0
eff4-421c-b0b2-fd4f598c3037,2020-03-10,湖北,82.0,150.0,12300.0
93e4-49b5-8c8b-7c94c10d5287,2020-03-10,湖北,72.0,150.0,10800.0
19d4-41cf-92b4-3ab931eb4f4c,2020-03-10,湖北,86.0,150.0,12900.0
fef7-42f7-b9f4-031b12717c60,2020-03-10,广东,18.0,150.0,2700.0
bc51-418d-a5f9-4b862f337ba5,2020-03-10,广东,16.0,150.0,2400.0
074a-48df-ba91-0a563e3799b1,2020-03-10,湖北,80.0,150.0,12000.0
2493-4ad3-a7fd-83137cd72d0b,2020-03-10,广东,23.0,150.0,3450.0
2b31-4392-be6e-19af71e40261,2020-03-10,其他,7.0,150.0,1050.0
a43d-4919-9a0c-a058f1eb6fcb,2020-03-10,湖北,89.0,150.0,13350.0
07aa-4631-b718-77abe5c074bd,2020-03-10,湖北,91.0,150.0,13650.0
4613-4c96-8974-18958a379213,2020-03-10,湖北,85.0,150.0,12750.0
4956-4fc7-bfaf-9f6189cae6ec,2020-03-10,湖北,62.0,150.0,9300.0
bbc9-4c9e-bacd-bfbf532fc595,2020-03-10,广东,18.0,150.0,2700.0
317e-4f7b-bc2c-7d447a728a54,2020-03-10,河南,7.0,150.0,1050.0
92e0-487f-809b-4882a7160c5c,2020-03-10,湖北,69.0,150.0,10350.0
e197-497a-9e48-e469025121d1,2020-03-10,湖北,74.0,150.0,11100.0
d664-46eb-8b9b-23bde19f1b7e,2020-03-10,湖南,18.0,150.0,2700.0
e69b-4334-a847-8761c5586b3d,2020-03-10,湖北,95.0,150.0,14250.0
90b9-4765-814d-390c5960d299,2020-03-10,广东,22.0,150.0,3300.0
8656-452d-a96f-4b3ad025c6d6,2020-03-10,湖北,69.0,150.0,10350.0
e2b3-435f-8d0b-f66f3186e524,2020-03-10,广东,20.0,150.0,3000.0
f923-469f-9f3e-6d78391d7aef,2020-03-10,江苏,2.0,150.0,300.0
a56d-4415-ad6e-020cdb154c35,2020-03-10,广东,17.0,150.0,2550.0
6f36-41bb-a8ad-f508be4dcb97,2020-03-10,河南,5.0,150.0,750.0
506f-44f1-b87e-44404d412411,2020-03-10,湖北,52.0,150.0,7800.0
07bf-4540-9b1e-9ab3b30ca10a,2020-03-10,广东,17.0,150.0,2550.0
0766-4d56-8143-62d98a8bdcb3,2020-03-10,湖北,63.0,150.0,9450.0
4aa8-4f45-a39b-3be4d717f4b9,2020-03-10,湖北,81.0,150.0,12150.0
1ee1-41a6-8c0a-7c24f988689f,2020-03-10,湖南,14.0,150.0,2100.0
ab75-4dee-9846-c07d833fd31c,2020-03-10,广东,18.0,150.0,2700.0
cf02-4029-95f1-ea0aad767602,2020-03-10,河南,7.0,150.0,1050.0
9230-49f2-8010-ea95320dc34d,2020-03-10,湖北,52.0,150.0,7800.0
b8fd-4875-bfe7-24d4e8cf8fa7,2020-03-10,湖北,87.0,150.0,13050.0
b27a-4379-a79b-0cc3e7d0593f,2020-03-10,河南,10.0,150.0,1500.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-03-10,河南,8.0,150.0,1200.0
9cc8-4542-8fed-3145e1942504,2020-03-10,广东,23.0,150.0,3450.0
2394-433e-b74c-6023fac5547a,2020-03-10,湖北,72.0,150.0,10800.0
d5ab-429c-bd2f-ea4cd835d2a1,2020-03-10,其他,6.0,150.0,900.0
df28-4ffa-8c7c-f27b309fc105,2020-03-10,广东,24.0,150.0,3600.0
c8f2-49bd-8e8c-4b1a925de6f9,2020-03-10,湖北,97.0,150.0,14550.0
825e-410e-8dd0-1078f26f72db,2020-03-10,河南,9.0,150.0,1350.0
ca9e-4238-90a1-e99258e8bbc5,2020-03-10,湖北,54.0,150.0,8100.0
70f3-4461-9b5f-7f53a55c51b6,2020-03-10,江苏,3.0,150.0,450.0
7847-4479-89ec-39c9b149cdf9,2020-03-10,湖北,54.0,150.0,8100.0
4ea4-480a-a070-295408955363,2020-03-10,其他,9.0,150.0,1350.0
0f62-49d2-9483-9cf9d1d47553,2020-03-10,广东,22.0,150.0,3300.0
fe5f-4f5c-8d9a-80ece9660b4a,2020-03-10,湖北,94.0,150.0,14100.0
6f36-41bb-a8ad-f508be4dcb97,2020-03-10,广东,23.0,150.0,3450.0
0fad-43c0-89cd-ae89ce09a181,2020-03-10,广东,18.0,150.0,2700.0
24ea-4f27-9af1-fa7eef3534b9,2020-03-10,湖南,18.0,150.0,2700.0
31d3-43b4-8714-923e83545f88,2020-03-10,湖北,87.0,150.0,13050.0
7512-4ff7-bc94-7f1bb3b25ae6,2020-03-10,湖北,67.0,150.0,10050.0
6f36-41bb-a8ad-f508be4dcb97,2020-03-10,其他,7.0,150.0,1050.0
70f3-4461-9b5f-7f53a55c51b6,2020-03-10,河南,8.0,150.0,1200.0
3c3a-43a4-9480-fd3be39ccb56,2020-03-10,广东,15.0,150.0,2250.0
5b3b-46d6-8847-4d76129ad251,2020-03-10,湖北,80.0,150.0,12000.0
c902-4112-937f-3c71337ac67e,2020-03-10,湖北,88.0,150.0,13200.0
73f3-4d40-af4e-426548a7c539,2020-03-10,湖南,12.0,150.0,1800.0
098c-4077-8fd9-ea60d3736148,2020-03-10,湖北,89.0,150.0,13350.0
479b-456c-b994-88a7f5614b81,2020-03-10,湖北,58.0,150.0,8700.0
94d6-4b3c-ade9-2c66787b46ac,2020-03-10,湖北,68.0,150.0,10200.0
317e-4f7b-bc2c-7d447a728a54,2020-03-10,湖南,16.0,150.0,2400.0
f669-4f65-8456-6daddad292d5,2020-03-10,湖北,79.0,150.0,11850.0
c65c-4447-9dde-f6b4ef2d457b,2020-03-10,湖北,54.0,150.0,8100.0
7430-484d-9bf4-3fbbeea0d147,2020-03-10,湖南,19.0,150.0,2850.0
3044-46ce-8e64-5bf449fce96b,2020-03-10,湖北,82.0,150.0,12300.0
ab75-4dee-9846-c07d833fd31c,2020-03-10,其他,7.0,150.0,1050.0
7e10-4700-9c0d-244cf97d47a3,2020-03-10,湖北,80.0,150.0,12000.0
8dde-4add-8101-6ca42ebf1cea,2020-03-10,湖北,72.0,150.0,10800.0
a184-47dc-b0e8-831a284c4163,2020-03-10,湖北,86.0,150.0,12900.0
70f3-4461-9b5f-7f53a55c51b6,2020-03-10,其他,7.0,150.0,1050.0
2abc-41f2-9723-8fb321879ed6,2020-03-10,湖北,67.0,150.0,10050.0
70cf-4482-9733-aa44a8c44a4d,2020-03-10,湖北,93.0,150.0,13950.0
9d62-4958-8b1b-80ec08ecbe5f,2020-03-10,湖北,57.0,150.0,8550.0
4ee9-4e0f-8f98-d4a7da7bfdd3,2020-03-10,河南,5.0,150.0,750.0
0065-4a4f-b811-62c95c2ea1e0,2020-03-10,湖北,59.0,150.0,8850.0
38c0-452a-b39a-e513d0895c4a,2020-03-10,湖北,84.0,150.0,12600.0
224d-4b9c-b028-daa8a0e240ec,2020-03-10,广东,17.0,150.0,2550.0
5efb-474c-99fe-dedb852bc7de,2020-03-10,湖北,81.0,150.0,12150.0
2e1f-41b8-a44a-70391a54908b,2020-03-10,湖南,18.0,150.0,2700.0
8381-4f24-b565-aa8be33f7839,2020-03-10,湖北,82.0,150.0,12300.0
7b2f-46ea-b5ac-17e235db4350,2020-03-10,湖北,71.0,150.0,10650.0
bbb5-4411-a606-d6697cf727ed,2020-03-10,湖北,77.0,150.0,11550.0
7f61-4a45-ac3a-a560b98b7792,2020-03-10,广东,22.0,150.0,3300.0
4ddb-4424-becc-aa753657ccd2,2020-03-10,广东,24.0,150.0,3600.0
7147-41a7-b0de-87a19977cecd,2020-03-10,广东,18.0,150.0,2700.0
59c4-4da7-9b09-bbae4a281498,2020-03-10,河南,5.0,150.0,750.0
bf02-43c6-92e5-fcda0888f289,2020-03-10,湖北,87.0,150.0,13050.0
e253-4f3c-a9aa-2be645a040c4,2020-03-10,湖北,53.0,150.0,7950.0
7f00-448c-9007-21b2e056ad01,2020-03-10,河南,6.0,150.0,900.0
4c29-42aa-a397-f449650ff93b,2020-03-10,湖北,85.0,150.0,12750.0
87af-48e5-8bed-c5dcf9ecc172,2020-03-10,河南,7.0,150.0,1050.0
5380-4ad5-90e6-ed398c38a867,2020-03-10,湖北,84.0,150.0,12600.0
2ab7-46f0-bb1f-b34812f48cd1,2020-03-10,其他,5.0,150.0,750.0
43e2-4f1f-ae55-3cb5d2535479,2020-03-10,湖北,70.0,150.0,10500.0
647f-4b2e-8136-cb8e319f14e1,2020-03-10,湖北,79.0,150.0,11850.0
3db5-4404-a223-661ff7729f68,2020-03-10,湖北,59.0,150.0,8850.0
6a86-458c-833a-04bda6d3886a,2020-03-10,湖北,82.0,150.0,12300.0
a9f8-4606-a7ee-048e2bd63d59,2020-03-10,湖北,58.0,150.0,8700.0
d31d-4ef6-ac63-b8d1a7d484e4,2020-03-10,湖北,84.0,150.0,12600.0
b5a0-4e0b-99af-144c78ad63bf,2020-03-10,广东,22.0,150.0,3300.0
87b3-4054-a811-a21d7856d8c0,2020-03-10,湖北,71.0,150.0,10650.0
bc63-4bf2-bf30-d0210bf4704c,2020-03-10,广东,18.0,150.0,2700.0
7a36-49b3-8294-bdb1bc5560c6,2020-03-10,湖北,60.0,150.0,9000.0
2b76-4a57-b358-ca94f55b8fa6,2020-03-10,湖北,76.0,150.0,11400.0
5d58-445d-bf00-4cc02b3e892d,2020-03-10,湖北,89.0,150.0,13350.0
7ef5-4597-8666-b07fb580f159,2020-03-10,广东,18.0,150.0,2700.0
43de-4eaf-a228-3e8fbc52d14c,2020-03-10,河南,8.0,150.0,1200.0
27c5-4afe-a3a4-b9f45e820820,2020-03-10,湖北,91.0,150.0,13650.0
70f3-4461-9b5f-7f53a55c51b6,2020-03-10,湖南,12.0,150.0,1800.0
4227-4e7b-9b15-0fa140321b38,2020-03-10,湖北,66.0,150.0,9900.0
f61b-4406-bf5f-23df820ce38a,2020-03-10,河南,9.0,150.0,1350.0
bc51-418d-a5f9-4b862f337ba5,2020-03-10,河南,10.0,150.0,1500.0
953f-4b46-a8a2-0eb0e39818a8,2020-03-10,湖北,88.0,150.0,13200.0
e3a5-4e37-80b3-3488397fd0ae,2020-03-10,湖北,62.0,150.0,9300.0
f202-45df-96e2-ca4e4c389624,2020-03-10,广东,25.0,150.0,3750.0
87b3-4054-a811-a21d7856d8c0,2020-03-10,广东,20.0,150.0,3000.0
3a16-470b-a63d-7d6e94b67cb6,2020-03-10,湖北,58.0,150.0,8700.0
3acb-4998-8c6d-0df5a3488ffb,2020-03-10,湖北,94.0,150.0,14100.0
cef9-46b1-b384-a5d34e8b8544,2020-03-10,湖北,66.0,150.0,9900.0
69aa-4e84-9649-7c5b02e0975e,2020-03-10,湖北,79.0,150.0,11850.0
26c7-4dfc-837f-301f79079af2,2020-03-10,湖北,71.0,150.0,10650.0
2f39-4ff5-af27-fb5b0cf83acd,2020-03-10,湖北,59.0,150.0,8850.0
7f56-40cd-a56d-840af84657e3,2020-03-10,湖北,75.0,150.0,11250.0
e158-42bb-8f35-fc315f54d9ba,2020-03-10,湖北,57.0,150.0,8550.0
ab75-4dee-9846-c07d833fd31c,2020-03-10,河南,5.0,150.0,750.0
0d52-4b23-8853-44d78a11a6f1,2020-03-10,广东,20.0,150.0,3000.0
949f-48c0-b8ab-2594e954beb5,2020-03-10,广东,23.0,150.0,3450.0
8381-4f24-b565-aa8be33f7839,2020-03-10,广东,21.0,150.0,3150.0
b2d6-4a60-98cc-ab0ab480f52d,2020-03-10,广东,24.0,150.0,3600.0
f923-469f-9f3e-6d78391d7aef,2020-03-10,湖北,54.0,150.0,8100.0
b266-480c-bd80-16e9f16eedd2,2020-03-10,湖北,73.0,150.0,10950.0
cd4c-45da-8254-90643a4bcd5a,2020-03-10,湖北,66.0,150.0,9900.0
763d-4023-8c41-1ec1f3f16a2f,2020-03-10,湖北,70.0,150.0,10500.0
aea4-4d51-a438-2dd4c1f26c6b,2020-03-10,河南,8.0,150.0,1200.0
